sample_id,year,sequence,collection_type,treatment_status,boat_hatchery,port_landed,collection_lat,collection_long,agency_id,collection_date,species,run,stock,sent_on,sent_to,adipose_fin,fl_mm,weight_kg,egg_status,avg_egg_diam_mm,stdev_egg_diam_mm,avg_num_eggs,avg_sample_mass_g,avg_egg_TPP,pct_TPP,avg_egg_TMP,pct_TMP,avg_egg_TH,pct_TH,avg_total_egg_thi_nmol_g,avg_total_thi_per_egg_nmol,egg_thi_status,new_status,avg_liver_thi,avg_muscle_thi,avg_blood_thi,lipid_id,lipid_percent,fatmeter_1,fatmeter_2,fatmeter_3,fatmeter_4,fatmeter_avg,cwt,brood_year,stock_id,release_site,release_date,origin,notes,"QC by","Date of QC"
THILSH20-WR-80251,2020,2,hatchery,saline,"livingston stone","sacramento river",40.714094,-122.423017,80251,NA,chinook,winter,ccv,NA,SUNY,present,740,NA,NA,6.68,0.4,NA,1.72,1.56,45.29,0.73,21.23,1.16,33.48,3.50,NA,low,impacted,NA,NA,NA,25617,12.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,ME,11/21/2022
THILSH20-WR-80143,2020,2,hatchery,saline,"livingston stone","sacramento river",40.714094,-122.423017,80143,NA,chinook,winter,ccv,NA,SUNY,absent,720,NA,NA,6.46,0.17,NA,1.29,2.50,47.31,0.78,14.74,2.00,37.95,5.30,NA,low,impacted,NA,NA,NA,25623,12.5,NA,NA,NA,NA,NA,55910,NA,NA,NA,NA,NA,,ME,11/21/2022
THILSH20-WR-80413,2020,2,hatchery,saline,"livingston stone","sacramento river",40.714094,-122.423017,80413,NA,chinook,winter,ccv,NA,SUNY,absent,750,NA,NA,,,NA,1.56,2.04,8.13,0.82,3.26,22.23,88.61,25.10,NA,high,"unlikely impacted",NA,NA,NA,25608,12.0,NA,NA,NA,NA,NA,55909,NA,NA,NA,NA,NA,,ME,11/21/2022
THILSH20-WR-80304,2020,2,hatchery,saline,"livingston stone","sacramento river",40.714094,-122.423017,80304,NA,chinook,winter,ccv,NA,SUNY,absent,800,NA,NA,6.96,0.2,NA,1.43,1.75,48.89,0.56,15.54,1.27,35.57,3.60,NA,low,impacted,NA,NA,NA,25616,12.5,NA,NA,NA,NA,NA,55909,NA,NA,NA,NA,NA,,ME,11/21/2022
THILSH20-WR-80410,2020,2,hatchery,saline,"livingston stone","sacramento river",40.714094,-122.423017,80410,NA,chinook,winter,ccv,NA,SUNY,absent,760,NA,NA,6.75,0.15,NA,1.6,1.63,43.37,0.59,15.62,1.54,41.01,3.80,NA,low,impacted,NA,NA,NA,25628,11.8,NA,NA,NA,NA,NA,55912,NA,NA,NA,NA,NA,,ME,11/21/2022
THILSH20-WR-80429,2020,2,hatchery,saline,"livingston stone","sacramento river",40.714094,-122.423017,80429,NA,chinook,winter,ccv,NA,SUNY,absent,720,NA,NA,6.65,0.28,NA,1.53,2.21,50.93,0.48,10.98,1.65,38.10,4.30,NA,low,impacted,NA,NA,NA,25611,13.2,NA,NA,NA,NA,NA,55910,NA,NA,NA,NA,NA,,ME,11/21/2022
THILSH20-WR-80174,2020,2,hatchery,saline,"livingston stone","sacramento river",40.714094,-122.423017,80174,NA,chinook,winter,ccv,NA,SUNY,present,820,NA,NA,7.02,0.32,NA,1.47,1.90,36.57,0.55,10.66,2.74,52.77,5.20,NA,low,impacted,NA,NA,NA,25627,11.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,ME,11/21/2022
THILSH20-WR-80185,2020,2,hatchery,saline,"livingston stone","sacramento river",40.714094,-122.423017,80185,NA,chinook,winter,ccv,NA,SUNY,present,680,NA,NA,6.61,0.15,NA,1.64,1.72,13.97,0.52,4.23,10.04,81.80,12.30,NA,high,"unlikely impacted",NA,NA,NA,25613,10.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,ME,11/21/2022
THILSH20-WR-80322,2020,2,hatchery,saline,"livingston stone","sacramento river",40.714094,-122.423017,80322,NA,chinook,winter,ccv,NA,SUNY,absent,770,NA,NA,,,NA,1.24,2.76,51.07,0.51,9.39,2.14,39.54,5.40,NA,low,impacted,NA,NA,NA,25607,11.3,NA,NA,NA,NA,NA,55909,NA,NA,NA,NA,NA,,ME,11/21/2022
THILSH20-WR-80432,2020,2,hatchery,saline,"livingston stone","sacramento river",40.714094,-122.423017,80432,NA,chinook,winter,ccv,NA,SUNY,absent,690,NA,NA,6.61,0.26,NA,1.37,2.36,57.83,0.75,18.25,0.98,23.91,4.10,NA,low,impacted,NA,NA,NA,25605,9.6,NA,NA,NA,NA,NA,55911,NA,NA,NA,NA,NA,,ME,11/21/2022
THILSH20-WR-80423,2020,2,hatchery,saline,"livingston stone","sacramento river",40.714094,-122.423017,80423,NA,chinook,winter,ccv,NA,SUNY,absent,660,NA,NA,6.64,0.33,NA,1.59,1.14,42.81,0.36,13.40,1.17,43.79,2.70,NA,low,impacted,NA,NA,NA,25626,11.8,NA,NA,NA,NA,NA,54778,NA,NA,NA,NA,NA,,ME,11/21/2022
THILSH20-WR-80418,2020,2,hatchery,saline,"livingston stone","sacramento river",40.714094,-122.423017,80418,NA,chinook,winter,ccv,NA,SUNY,present,730,NA,NA,7.06,0.29,NA,1.55,2.23,47.02,1.01,21.39,1.50,31.60,4.70,NA,low,impacted,NA,NA,NA,25633,12.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,ME,11/21/2022
THILSH20-WR-80421,2020,2,hatchery,saline,"livingston stone","sacramento river",40.714094,-122.423017,80421,NA,chinook,winter,ccv,NA,SUNY,absent,740,NA,NA,7.41,0.32,NA,1.22,1.55,64.06,0.31,12.87,0.56,23.06,2.40,NA,"critically low","severely impacted",NA,NA,NA,25629,12.3,NA,NA,NA,NA,NA,55912,NA,NA,NA,NA,NA,,ME,11/21/2022
THILSH20-WR-80259,2020,2,hatchery,saline,"livingston stone","sacramento river",40.714094,-122.423017,80259,NA,chinook,winter,ccv,NA,SUNY,present,780,NA,NA,6.75,0.25,NA,1.04,2.28,57.27,0.41,10.19,1.30,32.54,4.00,NA,low,impacted,NA,NA,NA,25631,11.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,ME,11/21/2022
THILSH20-WR-80359,2020,2,hatchery,saline,"livingston stone","sacramento river",40.714094,-122.423017,80359,NA,chinook,winter,ccv,NA,SUNY,present,810,NA,NA,6.84,0.2,NA,0.95,2.00,38.01,0.55,10.46,2.71,51.53,5.30,NA,low,impacted,NA,NA,NA,25624,13.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,ME,11/21/2022
THILSH20-WR-80405,2020,2,hatchery,saline,"livingston stone","sacramento river",40.714094,-122.423017,80405,NA,chinook,winter,ccv,NA,SUNY,absent,780,NA,NA,6.67,0.25,NA,1.19,2.16,58.24,0.49,13.27,1.06,28.49,3.70,NA,low,impacted,NA,NA,NA,25622,12.7,NA,NA,NA,NA,NA,55912,NA,NA,NA,NA,NA,,ME,11/21/2022
THILSH20-WR-80323,2020,2,hatchery,saline,"livingston stone","sacramento river",40.714094,-122.423017,80323,NA,chinook,winter,ccv,NA,SUNY,absent,760,NA,NA,6.66,0.2,NA,1.57,1.41,61.96,0.36,15.78,0.51,22.26,2.30,NA,"critically low","severely impacted",NA,NA,NA,25618,11.8,NA,NA,NA,NA,NA,55912,NA,NA,NA,NA,NA,,ME,11/21/2022
THILSH20-WR-80332,2020,2,hatchery,saline,"livingston stone","sacramento river",40.714094,-122.423017,80332,NA,chinook,winter,ccv,NA,SUNY,present,710,NA,NA,6.69,0.2,NA,0.91,1.97,46.06,0.46,10.74,1.85,43.20,4.30,NA,low,impacted,NA,NA,NA,25632,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,ME,11/21/2022
THILSH20-WR-80433,2020,2,hatchery,saline,"livingston stone","sacramento river",40.714094,-122.423017,80433,NA,chinook,winter,ccv,NA,SUNY,absent,690,NA,NA,7.17,0.21,NA,1.25,1.37,49.81,0.41,14.87,0.97,35.33,2.80,NA,low,impacted,NA,NA,NA,25620,9.4,NA,NA,NA,NA,NA,54778,NA,NA,NA,NA,NA,,ME,11/21/2022
THILSH20-WR-80394,2020,2,hatchery,saline,"livingston stone","sacramento river",40.714094,-122.423017,80394,NA,chinook,winter,ccv,NA,SUNY,absent,480,NA,NA,6.93,0.3,NA,1.04,2.16,44.38,0.54,11.11,2.17,44.52,4.90,NA,low,impacted,NA,NA,NA,25609,10.8,NA,NA,NA,NA,NA,55912,NA,NA,NA,NA,NA,,ME,11/21/2022
THILSH20-WR-80404,2020,2,hatchery,saline,"livingston stone","sacramento river",40.714094,-122.423017,80404,NA,chinook,winter,ccv,NA,SUNY,absent,800,NA,NA,7.1,0.23,NA,1.22,1.35,43.17,0.37,11.94,1.40,44.89,3.10,NA,low,impacted,NA,NA,NA,25614,11.5,NA,NA,NA,NA,NA,55911,NA,NA,NA,NA,NA,,ME,11/21/2022
THILSH20-WR-4850-851,2020,2,hatchery,saline,"livingston stone","sacramento river",40.714094,-122.423017,4850-851,NA,chinook,winter,ccv,NA,SUNY,NA,NA,NA,NA,6.69,0.22,NA,1.36,1.69,43.74,0.43,11.19,1.74,45.08,3.90,NA,low,impacted,NA,NA,NA,25621,12.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No data from LSNFH for this fish",ME,11/21/2022
THILSH20-WR-80369,2020,2,hatchery,saline,"livingston stone","sacramento river",40.714094,-122.423017,80369,NA,chinook,winter,ccv,NA,SUNY,absent,880,NA,NA,6.64,0.39,NA,1.27,1.85,53.55,0.45,12.93,1.16,33.51,3.50,NA,low,impacted,NA,NA,NA,25615,11.8,NA,NA,NA,NA,NA,55912,NA,NA,NA,NA,NA,,ME,11/21/2022
THILSH20-WR-80074,2020,2,hatchery,thiamine,"livingston stone","sacramento river",40.714094,-122.423017,80074,NA,chinook,winter,ccv,NA,SUNY,absent,740,NA,NA,,,NA,1.42,2.37,6.66,0.83,2.34,32.34,91.00,35.50,NA,high,"unlikely impacted",NA,NA,NA,,NA,NA,NA,NA,NA,NA,55912,NA,NA,NA,NA,NA,,ME,11/21/2022
THILSH20-WR-80144,2020,2,hatchery,thiamine,"livingston stone","sacramento river",40.714094,-122.423017,80144,NA,chinook,winter,ccv,NA,SUNY,absent,780,NA,NA,,,NA,1.53,2.11,5.10,0.74,1.78,38.50,93.12,41.30,NA,high,"unlikely impacted",NA,NA,NA,,NA,NA,NA,NA,NA,NA,55909,NA,NA,NA,NA,NA,,ME,11/21/2022
THILSH20-WR-80448,2020,2,hatchery,thiamine,"livingston stone","sacramento river",40.714094,-122.423017,80448,NA,chinook,winter,ccv,NA,SUNY,present,760,NA,NA,,,NA,1.31,2.29,7.39,0.79,2.55,27.97,90.06,31.10,NA,high,"unlikely impacted",NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,ME,11/21/2022
THILSH20-WR-80257,2020,2,hatchery,thiamine,"livingston stone","sacramento river",40.714094,-122.423017,80257,NA,chinook,winter,ccv,NA,SUNY,absent,760,NA,NA,,,NA,1.34,2.19,7.18,0.91,3.00,27.34,89.81,30.40,NA,high,"unlikely impacted",NA,NA,NA,,NA,NA,NA,NA,NA,NA,55909,NA,NA,NA,NA,NA,,ME,11/21/2022
THILSH20-WR-80390,2020,2,hatchery,thiamine,"livingston stone","sacramento river",40.714094,-122.423017,80390,NA,chinook,winter,ccv,NA,SUNY,present,735,NA,NA,,,NA,1.59,1.65,6.83,0.68,2.81,21.77,90.36,24.10,NA,high,"unlikely impacted",NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,ME,11/21/2022
THILSH20-WR-80479,2020,2,hatchery,thiamine,"livingston stone","sacramento river",40.714094,-122.423017,80479,NA,chinook,winter,ccv,NA,SUNY,absent,590,NA,NA,,,NA,1.43,2.15,6.29,1.31,3.82,30.74,89.89,34.20,NA,high,"unlikely impacted",NA,NA,NA,,NA,NA,NA,NA,NA,NA,54778,NA,NA,NA,NA,NA,,ME,11/21/2022
THILSH20-WR-80411,2020,2,hatchery,thiamine,"livingston stone","sacramento river",40.714094,-122.423017,80411,NA,chinook,winter,ccv,NA,SUNY,absent,810,NA,NA,,,NA,1.38,2.08,6.32,0.65,1.97,30.18,91.71,32.90,NA,high,"unlikely impacted",NA,NA,NA,,NA,NA,NA,NA,NA,NA,55910,NA,NA,NA,NA,NA,,ME,11/21/2022
THILSH20-WR-80337,2020,2,hatchery,thiamine,"livingston stone","sacramento river",40.714094,-122.423017,80337,NA,chinook,winter,ccv,NA,SUNY,absent,790,NA,NA,,,NA,1.53,1.82,5.92,0.74,2.40,28.15,91.67,30.70,NA,high,"unlikely impacted",NA,NA,NA,,NA,NA,NA,NA,NA,NA,55911,NA,NA,NA,NA,NA,,ME,11/21/2022
THILSH20-WR-80488,2020,2,hatchery,thiamine,"livingston stone","sacramento river",40.714094,-122.423017,80488,NA,chinook,winter,ccv,NA,SUNY,present,760,NA,NA,,,NA,1.54,1.99,5.81,0.74,2.14,31.62,92.05,34.40,NA,high,"unlikely impacted",NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,ME,11/21/2022
THILSH20-WR-80168,2020,2,hatchery,thiamine,"livingston stone","sacramento river",40.714094,-122.423017,80168,NA,chinook,winter,ccv,NA,SUNY,absent,730,NA,NA,,,NA,1.47,1.26,3.57,0.52,1.47,33.48,94.96,35.30,NA,high,"unlikely impacted",NA,NA,NA,,NA,NA,NA,NA,NA,NA,55909,NA,NA,NA,NA,NA,"y1665,1666",ME,11/21/2022
THILSH20-WR-80362,2020,2,hatchery,thiamine,"livingston stone","sacramento river",40.714094,-122.423017,80362,NA,chinook,winter,ccv,NA,SUNY,present,750,NA,NA,,,NA,1.49,2.51,6.89,0.87,2.38,33.05,90.73,36.40,NA,high,"unlikely impacted",NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,ME,11/21/2022
THILSH20-WR-80258,2020,2,hatchery,thiamine,"livingston stone","sacramento river",40.714094,-122.423017,80258,NA,chinook,winter,ccv,NA,SUNY,absent,730,NA,NA,,,NA,1.33,1.65,4.92,0.90,2.69,30.89,92.38,33.40,NA,high,"unlikely impacted",NA,NA,NA,,NA,NA,NA,NA,NA,NA,55912,NA,NA,NA,NA,NA,,ME,11/21/2022
THILSH20-WR-80494,2020,2,hatchery,thiamine,"livingston stone","sacramento river",40.714094,-122.423017,80494,NA,chinook,winter,ccv,NA,SUNY,present,720,NA,NA,,,NA,1.55,2.31,4.29,0.73,1.36,50.72,94.34,53.80,NA,high,"unlikely impacted",NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,ME,11/21/2022
THILSH20-WR-80177,2020,2,hatchery,thiamine,"livingston stone","sacramento river",40.714094,-122.423017,80177,NA,chinook,winter,ccv,NA,SUNY,present,780,NA,NA,,,NA,1.22,2.46,5.42,0.75,1.64,42.19,92.93,45.40,NA,high,"unlikely impacted",NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,ME,11/21/2022
THILSH20-WR-80024,2020,2,hatchery,thiamine,"livingston stone","sacramento river",40.714094,-122.423017,80024,NA,chinook,winter,ccv,NA,SUNY,absent,680,NA,NA,,,NA,1.4,1.91,6.27,0.79,2.60,27.78,91.13,30.50,NA,high,"unlikely impacted",NA,NA,NA,,NA,NA,NA,NA,NA,NA,55909,NA,NA,NA,NA,NA,,ME,11/21/2022
THILSH20-WR-80325,2020,2,hatchery,thiamine,"livingston stone","sacramento river",40.714094,-122.423017,80325,NA,chinook,winter,ccv,NA,SUNY,absent,770,NA,NA,,,NA,1.32,2.08,5.20,0.98,2.44,36.96,92.37,40.00,NA,high,"unlikely impacted",NA,NA,NA,,NA,NA,NA,NA,NA,NA,55912,NA,NA,NA,NA,NA,,ME,11/21/2022
THILSH20-WR-80326,2020,2,hatchery,thiamine,"livingston stone","sacramento river",40.714094,-122.423017,80326,NA,chinook,winter,ccv,NA,SUNY,absent,760,NA,NA,,,NA,1.44,1.59,6.06,0.73,2.77,23.90,91.16,26.20,NA,high,"unlikely impacted",NA,NA,NA,,NA,NA,NA,NA,NA,NA,55909,NA,NA,NA,NA,NA,,ME,11/21/2022
THILSH20-WR-80146,2020,2,hatchery,thiamine,"livingston stone","sacramento river",40.714094,-122.423017,80146,NA,chinook,winter,ccv,NA,SUNY,NA,NA,NA,NA,,,NA,1.27,2.11,7.66,0.87,3.17,24.50,89.17,27.50,NA,high,"unlikely impacted",NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No data from LSNFH for this fish",ME,11/21/2022,,"y1621,1622"
THILSH20-WR-80263,2020,2,hatchery,thiamine,"livingston stone","sacramento river",40.714094,-122.423017,80263,NA,chinook,winter,ccv,NA,SUNY,present,750,NA,NA,,,NA,1.18,3.05,9.67,0.67,2.12,27.82,88.20,31.50,NA,high,"unlikely impacted",NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,ME,11/21/2022
THILSH20-WR-80430,2020,2,hatchery,thiamine,"livingston stone","sacramento river",40.714094,-122.423017,80430,NA,chinook,winter,ccv,NA,SUNY,absent,770,NA,NA,,,NA,1.31,2.90,7.51,1.03,2.66,34.66,89.83,38.60,NA,high,"unlikely impacted",NA,NA,NA,,NA,NA,NA,NA,NA,NA,55910,NA,NA,NA,NA,NA,,ME,11/21/2022
THILSH20-WR-80339,2020,2,hatchery,thiamine,"livingston stone","sacramento river",40.714094,-122.423017,80339,NA,chinook,winter,ccv,NA,SUNY,absent,760,NA,NA,,,NA,1.61,2.14,7.24,0.79,2.67,26.61,90.10,29.50,NA,high,"unlikely impacted",NA,NA,NA,,NA,NA,NA,NA,NA,NA,55911,NA,NA,NA,NA,NA,,ME,11/21/2022
THILSH20-WR-80170,2020,2,hatchery,thiamine,"livingston stone","sacramento river",40.714094,-122.423017,80170,NA,chinook,winter,ccv,NA,SUNY,absent,690,NA,NA,,,NA,1.34,2.13,5.55,0.67,1.75,35.54,92.70,38.30,NA,high,"unlikely impacted",NA,NA,NA,,NA,NA,NA,NA,NA,NA,55910,NA,NA,NA,NA,NA,,ME,11/21/2022
THILSH20-WR-80435,2020,2,hatchery,thiamine,"livingston stone","sacramento river",40.714094,-122.423017,80435,NA,chinook,winter,ccv,NA,SUNY,present,790,NA,NA,,,NA,1.46,1.93,5.55,0.71,2.04,32.07,92.41,34.70,NA,high,"unlikely impacted",NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,ME,11/21/2022
THILSH20-WR-80417,2020,2,hatchery,thiamine,"livingston stone","sacramento river",40.714094,-122.423017,80417,NA,chinook,winter,ccv,NA,SUNY,absent,720,NA,NA,,,NA,1.5,2.39,6.58,0.88,2.43,33.05,90.99,36.30,NA,high,"unlikely impacted",NA,NA,NA,,NA,NA,NA,NA,NA,NA,55911,NA,NA,NA,NA,NA,,ME,11/21/2022
THILSH20-WR-80446,2020,2,hatchery,thiamine,"livingston stone","sacramento river",40.714094,-122.423017,80446,NA,chinook,winter,ccv,NA,SUNY,present,770,NA,NA,,,NA,1.59,2.33,7.27,0.80,2.50,28.97,90.23,32.10,NA,high,"unlikely impacted",NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,ME,11/21/2022
THILSH20-WR-80176,2020,2,hatchery,thiamine,"livingston stone","sacramento river",40.714094,-122.423017,80176,NA,chinook,winter,ccv,NA,SUNY,present,720,NA,NA,,,NA,1.21,2.95,7.46,1.00,2.54,35.63,90.01,39.60,NA,high,"unlikely impacted",NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,ME,11/21/2022
THILSH20-WR-80328,2020,2,hatchery,thiamine,"livingston stone","sacramento river",40.714094,-122.423017,80328,NA,chinook,winter,ccv,NA,SUNY,absent,710,NA,NA,,,NA,1.18,1.50,5.54,0.51,1.89,25.05,92.58,27.10,NA,high,"unlikely impacted",NA,NA,NA,,NA,NA,NA,NA,NA,NA,55912,NA,NA,NA,NA,NA,,ME,11/21/2022
THILSH20-WR-80395,2020,2,hatchery,thiamine,"livingston stone","sacramento river",40.714094,-122.423017,80395,NA,chinook,winter,ccv,NA,SUNY,absent,740,NA,NA,,,NA,1.23,1.54,6.00,0.49,1.92,23.58,92.08,25.60,NA,high,"unlikely impacted",NA,NA,NA,,NA,NA,NA,NA,NA,NA,55912,NA,NA,NA,NA,NA,,ME,11/21/2022
THILSH20-WR-80311,2020,2,hatchery,thiamine,"livingston stone","sacramento river",40.714094,-122.423017,80311,NA,chinook,winter,ccv,NA,SUNY,absent,790,NA,NA,,,NA,1.04,2.14,3.92,0.97,1.77,51.51,94.30,54.60,NA,high,"unlikely impacted",NA,NA,NA,,NA,NA,NA,NA,NA,NA,55912,NA,NA,NA,NA,NA,,ME,11/21/2022
THILSH20-WR-80401,2020,2,hatchery,thiamine,"livingston stone","sacramento river",40.714094,-122.423017,80401,NA,chinook,winter,ccv,NA,SUNY,absent,700,NA,NA,,,NA,1.17,1.63,4.09,0.71,1.78,37.45,94.13,39.80,NA,high,"unlikely impacted",NA,NA,NA,,NA,NA,NA,NA,NA,NA,55912,NA,NA,NA,NA,NA,,ME,11/21/2022
25882,2020,3,hatchery,NA,"feather river",oroville,39.518185,-121.553123,NA,10/2/2020,chinook,spring,ccv,NA,SUNY,NA,838,NA,NA,6.61,0.21,NA,1.24,2.25,24.17,0.88,9.41,6.19,66.43,9.30,NA,high,"unlikely impacted",NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,THIFEH20-SR-05,ME,11/22/2022
25948,2020,3,hatchery,NA,"feather river",oroville,39.518185,-121.553123,NA,10/2/2020,chinook,spring,ccv,NA,SUNY,NA,838,NA,NA,6.49,0.2,NA,1.54,2.19,38.64,0.86,15.15,2.62,46.21,5.70,NA,low,impacted,NA,NA,NA,,NA,NA,NA,NA,NA,NA,060965,2016,"6FCSAFEA FRFH","Feather at Gridley",3/20/2017,"feather river",THIFEH20-SR-02,ME,11/22/2022
25989,2020,3,hatchery,NA,"feather river",oroville,39.518185,-121.553123,NA,10/2/2020,chinook,spring,ccv,NA,SUNY,NA,762,NA,NA,6.9,0.26,NA,1.29,1.88,18.36,0.66,6.44,7.69,75.20,10.20,NA,high,"unlikely impacted",NA,NA,NA,,NA,NA,NA,NA,NA,NA,060966,2016,"6FCSAFEA FRFH","Feather Boyds Pump Ramp",4/4/2017,"feather river",THIFEH20-SR-01,ME,11/22/2022
26104,2020,3,hatchery,NA,"feather river",oroville,39.518185,-121.553123,NA,10/2/2020,chinook,spring,ccv,NA,SUNY,NA,813,NA,NA,6.58,0.26,NA,1.05,2.65,40.48,1.05,16.02,2.85,43.50,6.60,NA,intermediate,"likely impacted",NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,THIFEH20-SR-21,ME,11/22/2022
26200,2020,3,hatchery,NA,"feather river",oroville,39.518185,-121.553123,NA,10/2/2020,chinook,spring,ccv,NA,SUNY,NA,685,NA,NA,7,0.29,NA,1.46,1.83,25.39,0.66,9.16,4.71,65.45,7.20,NA,intermediate,"likely impacted",NA,NA,NA,,NA,NA,NA,NA,NA,NA,060966,2016,"6FCSAFEA FRFH","Feather Boyds Pump Ramp",4/4/2017,"feather river",THIFEH20-SR-24,ME,11/22/2022
26440,2020,3,hatchery,NA,"feather river",oroville,39.518185,-121.553123,NA,10/2/2020,chinook,spring,ccv,NA,SUNY,NA,710,NA,NA,6.28,0.11,NA,1.09,2.87,33.87,1.09,12.92,4.51,53.20,8.50,NA,high,"unlikely impacted",NA,NA,NA,,NA,NA,NA,NA,NA,NA,061454,2017,"6FCSAFEA FRFH","Feather Boyds Pump Ramp",3/26/2018,"feather river",THIFEH20-SR-22,ME,11/22/2022
26471,2020,3,hatchery,NA,"feather river",oroville,39.518185,-121.553123,NA,10/2/2020,chinook,spring,ccv,NA,SUNY,NA,710,NA,NA,6.81,0.13,NA,1.22,2.01,14.65,0.97,7.06,10.74,78.29,13.70,NA,high,"unlikely impacted",NA,NA,NA,,NA,NA,NA,NA,NA,NA,060964,2016,"6FCSAFEA FRFH","Feather Boyds Pump Ramp",3/20/2017,"feather river",THIFEH20-SR-03,ME,11/22/2022
26508,2020,3,hatchery,NA,"feather river",oroville,39.518185,-121.553123,NA,10/2/2020,chinook,spring,ccv,NA,SUNY,NA,762,NA,NA,6.5,0.16,NA,1.2,2.21,20.49,0.84,7.76,7.74,71.74,10.80,NA,high,"unlikely impacted",NA,NA,NA,,NA,NA,NA,NA,NA,NA,061454,2017,"6FCSAFEA FRFH","Feather Boyds Pump Ramp",3/26/2018,"feather river",THIFEH20-SR-04,ME,11/22/2022
26590,2020,3,hatchery,NA,"feather river",oroville,39.518185,-121.553123,NA,10/2/2020,chinook,spring,ccv,NA,SUNY,NA,749,NA,NA,6.33,0.11,NA,1.15,2.19,50.79,0.68,15.71,1.45,33.51,4.30,NA,low,impacted,NA,NA,NA,,NA,NA,NA,NA,NA,NA,061454,2017,"6FCSAFEA FRFH","Feather Boyds Pump Ramp",3/26/2018,"feather river",THIFEH20-SR-11,ME,11/22/2022
26595,2020,3,hatchery,NA,"feather river",oroville,39.518185,-121.553123,NA,10/2/2020,chinook,spring,ccv,NA,SUNY,NA,710,NA,NA,6.63,0.24,NA,1.25,2.22,31.89,0.83,11.99,3.90,56.12,7.00,NA,intermediate,"likely impacted",NA,NA,NA,,NA,NA,NA,NA,NA,NA,061454,2017,"6FCSAFEA FRFH","Feather Boyds Pump Ramp",3/26/2018,"feather river",THIFEH20-SR-23,ME,11/22/2022
26799,2020,3,hatchery,NA,"feather river",oroville,39.518185,-121.553123,NA,10/2/2020,chinook,spring,ccv,NA,SUNY,NA,749,NA,NA,6.36,0.17,NA,1.18,2.49,14.53,1.07,6.28,13.55,79.19,17.10,NA,high,"unlikely impacted",NA,NA,NA,,NA,NA,NA,NA,NA,NA,061454,2017,"6FCSAFEA FRFH","Feather Boyds Pump Ramp",3/26/2018,"feather river",THIFEH20-SR-17,ME,11/22/2022
26831,2020,3,hatchery,NA,"feather river",oroville,39.518185,-121.553123,NA,10/2/2020,chinook,spring,ccv,NA,SUNY,NA,787,NA,NA,6.29,0.19,NA,1.13,2.40,18.00,0.81,6.10,10.13,75.90,13.30,NA,high,"unlikely impacted",NA,NA,NA,,NA,NA,NA,NA,NA,NA,061454,2017,"6FCSAFEA FRFH","Feather Boyds Pump Ramp",3/26/2018,"feather river",THIFEH20-SR-18,ME,11/22/2022
26909,2020,3,hatchery,NA,"feather river",oroville,39.518185,-121.553123,NA,10/2/2020,chinook,spring,ccv,NA,SUNY,NA,690,NA,NA,6.37,0.11,NA,1.15,2.08,60.69,0.57,16.62,0.78,22.69,3.40,NA,low,impacted,NA,NA,NA,,NA,NA,NA,NA,NA,NA,061454,2017,"6FCSAFEA FRFH","Feather Boyds Pump Ramp",3/26/2018,"feather river",THIFEH20-SR-27,ME,11/22/2022
26964,2020,3,hatchery,NA,"feather river",oroville,39.518185,-121.553123,NA,10/2/2020,chinook,spring,ccv,NA,SUNY,NA,864,NA,NA,6.86,0.24,NA,1.27,2.35,42.23,0.70,12.52,2.52,45.25,5.60,NA,low,impacted,NA,NA,NA,,NA,NA,NA,NA,NA,NA,060966,2016,"6FCSAFEA FRFH","Feather Boyds Pump Ramp",4/4/2017,"feather river",THIFEH20-SR-13,ME,11/22/2022
